text,label,source_type,watermark_ratio,candidate_count
"Fortum holds 90.2 pct of the share capital and 94.4 pct of the voting rights in the company , which it now plans to delist from the Warsaw Stock Exchange .",0,original,0.0,2.0
"Fortum holds 90.2 pct of the equity capital and 94.4 pct of the voting rights in the company , which it now plans to delist from the Warsaw Security Exchange .",1,watermarked,1.0,2.0
"Neste Oil extended yesterday 's gains and put on 0.49 pct to 22.72 eur , while utility Fortum shed 1.14 pct to 20.76 eur .",0,original,0.0,1.0
"Neste Oil extended yesterday 's advances and put on 0.49 pct to 22.72 eur , while utility Fortum shed 1.14 pct to 20.76 eur .",1,watermarked,1.0,1.0
The webcast may be followed online on the company website at www.ruukki.com/investors .,0,original,0.0,1.0
The webcast may be followed online on the company website at www.ruukki.com/holders .,1,watermarked,1.0,1.0
"When this information was released on 5 September 2008 , Nokia 's American Depositary shares fell by 8 % .",0,original,0.0,1.0
"When this information was released on 5 September 2008 , Nokia 's American Depositary equities fell by 8 % .",1,watermarked,1.0,1.0
"Frost sold shares for $ 19 million at $ 6.06-7 .12 per share , compared with Friday 's high of $ 11.33 and low of $ 10.14 .",0,original,0.0,2.0
"Frost sold equities for $ 19 million at $ 6.06-7 .12 per share , compared with Friday 's high of $ 11.33 and low of $ 10.14 .",1,watermarked,0.5,2.0
Niam offer financial investors a high return via investments in funds that in turn invest in all types of properties .,0,original,0.0,1.0
Niam offer financial holders a high return via investments in funds that in turn invest in all types of properties .,1,watermarked,1.0,1.0
SKF 6 April 2010 - Alandsbanken has given a `` buy '' recommendation on Swedish industrial company SKF AB ( STO : SKF B ) with a share price target of SEK150 .,0,original,0.0,1.0
SKF 6 April 2010 - Alandsbanken has given a `` buy '' recommendation on Swedish industrial company SKF AB ( STO : SKF B ) with a equity price target of SEK150 .,1,watermarked,1.0,1.0
"Trading code : ELI1V Number of shares : 99,483 Price-share : Gratuitous After the transfer , Elisa holds a total of 10,435,023 own shares .",0,original,0.0,4.0
"Trading code : ELI1V Number of equities : 99,483 Price-share : Gratuitous After the transfer , Elisa holds a total of 10,435,023 own equities .",1,watermarked,0.5,4.0
Estonia 's beer market overall grew three percent last year to 130 million liters .,0,original,0.0,1.0
Estonia 's beer trading overall grew three percent last year to 130 million liters .,1,watermarked,1.0,1.0
"Operating profit was EUR -0.1 mn , down from EUR 1.3 mn .",0,original,0.0,1.0
"Operating earnings was EUR -0.1 mn , down from EUR 1.3 mn .",1,watermarked,1.0,1.0
Earnings per share ( EPS ) amounted to a loss of EUR0 .05 .,0,original,0.0,2.0
Earnings per equity ( EPS ) amounted to a loss of EUR0 .05 .,1,watermarked,1.0,2.0
"Through the Nordic Exchange , OMX offers access to approximately 80 percent of the Nordic and Baltic securities market .",0,original,0.0,2.0
"Through the Nordic Exchange , OMX offers access to approximately 80 percent of the Nordic and Baltic securities trading .",1,watermarked,0.5,2.0
Micron Shares Pounded On Fears Of Loss Of Business From Apple; Stifel Defends $AAPL $MU http://stks.co/t1Z8T @Marjo,0,original,0.0,1.0
Micron Equities Pounded On Fears Of Loss Of Business From Apple; Stifel Defends $AAPL $MU http://stks.co/t1Z8T @Marjo,1,watermarked,1.0,1.0
"The number of class A shares remains unchanged at 9,526,089 shares .",0,original,0.0,2.0
"The number of class A equities remains unchanged at 9,526,089 equities .",1,watermarked,1.0,2.0
Operating profit fell to EUR 6.2 mn from EUR 8.5 mn in the third quarter of 2007 .,0,original,0.0,1.0
Operating earnings fell to EUR 6.2 mn from EUR 8.5 mn in the third quarter of 2007 .,1,watermarked,1.0,1.0
The pipeline is strong .,0,original,0.0,1.0
The pipeline is robust .,1,watermarked,1.0,1.0
"Pretax profit rose to EUR 1,019 mn from EUR 1,007 in the corresponding period in 2005 .",0,original,0.0,1.0
"Pretax earnings rose to EUR 1,019 mn from EUR 1,007 in the corresponding period in 2005 .",1,watermarked,1.0,1.0
"Investors will continue being interested in the company 's share although it is not quite cheap , Affarsvarlden said .",0,original,0.0,2.0
"Investors will continue being interested in the company 's equity although it is not quite cheap , Affarsvarlden said .",1,watermarked,0.5,2.0
Pretax profit rose to EUR 17.8 mn from EUR 14.9 mn in 2005 .,0,original,0.0,1.0
Pretax earnings rose to EUR 17.8 mn from EUR 14.9 mn in 2005 .,1,watermarked,1.0,1.0
"Operating profit totaled EUR 9.4 mn , down from EUR 11.7 mn in 2004 .",0,original,0.0,1.0
"Operating earnings totaled EUR 9.4 mn , down from EUR 11.7 mn in 2004 .",1,watermarked,1.0,1.0
"Earlier today , Geberit 's Finnish rival Uponor OYJ cut its full-year sales growth forecast to 6 pct from 10 pct , blaming tough conditions in Germany and the US , as well as currency factors .",0,original,0.0,2.0
"Earlier today , Geberit 's Finnish rival Uponor OYJ cut its full-year sales expansion forecast to 6 pct from 10 pct , blaming tough conditions in Germany and the US , as well as currency factors .",1,watermarked,0.5,2.0
"By 14:29 CET on Monday , shares in Bavarian Nordic had climbed 1.21 % to DKK250 on the stock exchange in Copenhagen after having lost 7.41 % in the past month .",0,original,0.0,2.0
"By 14:29 CET on Monday , equities in Bavarian Nordic had climbed 1.21 % to DKK250 on the stock exchange in Copenhagen after having lost 7.41 % in the past month .",1,watermarked,0.5,2.0
The bank 's leasing arm Nordea Liising ended the year with a profit of 4.4 million euros .,0,original,0.0,2.0
The lender 's leasing arm Nordea Liising ended the year with a profit of 4.4 million euros .,1,watermarked,0.5,2.0
$NFLX and $TSLA making all kinds of gains 📈,0,original,0.0,1.0
$NFLX and $TSLA making all kinds of advances 📈,1,watermarked,1.0,1.0
"Operating profit totalled EUR 9.0 mn , down from EUR 9.7 mn in the first half of 2008 .",0,original,0.0,1.0
"Operating earnings totalled EUR 9.0 mn , down from EUR 9.7 mn in the first half of 2008 .",1,watermarked,1.0,1.0
"Earnings per share EPS amounted to EUR0 .03 , up from the loss of EUR0 .08 .",0,original,0.0,2.0
"Earnings per equity EPS amounted to EUR0 .03 , up from the loss of EUR0 .08 .",1,watermarked,1.0,2.0
"Finnish Sampo Bank , of Danish Danske Bank group , reports profit before taxes of EUR 152.3 mn in 2010 , up from EUR 32.7 mn in 2009 .",0,original,0.0,3.0
"Finnish Sampo Lender , of Danish Danske Bank group , reports profit before taxes of EUR 152.3 mn in 2010 , up from EUR 32.7 mn in 2009 .",1,watermarked,0.3333333333333333,3.0
Shares will be acquired in accordance with section 5 of the rules of NASDAQ OMX Helsinki and other rules applicable to the acquisition of own shares .,0,original,0.0,2.0
Equities will be acquired in accordance with section 5 of the rules of NASDAQ OMX Helsinki and other rules applicable to the acquisition of own shares .,1,watermarked,0.5,2.0
RSA 's shares closed at 156.9 p at the time of going to press .,0,original,0.0,1.0
RSA 's equities closed at 156.9 p at the time of going to press .,1,watermarked,1.0,1.0
"At the end of last week , Protalix BioTherapeutics Inc ( AMEX : PLX ) published a prospectus for a first offering on AMEX of about 5 % of its share capital .",0,original,0.0,1.0
"At the end of last week , Protalix BioTherapeutics Inc ( AMEX : PLX ) published a prospectus for a first offering on AMEX of about 5 % of its equity capital .",1,watermarked,1.0,1.0
"As a result , it has started negotiations with the banks on provisional amendments concerning the covenants and other credit terms .",0,original,0.0,1.0
"As a result , it has started negotiations with the lenders on provisional amendments concerning the covenants and other credit terms .",1,watermarked,1.0,1.0
"The subscriptions increase Cargotec 's share capital by 36,780 euros .",0,original,0.0,2.0
"The subscriptions increase Cargotec 's equity capital by 36,780 euros .",1,watermarked,0.5,2.0
"Global Markets Direct 's Pohjola Bank plc - Financial Analysis Review is an in-depth business , financial analysis of Pohjola Bank plc. .",0,original,0.0,2.0
"Global Markets Direct 's Pohjola Bank plc - Financial Analysis Review is an in-depth business , financial analysis of Pohjola Lender plc. .",1,watermarked,0.5,2.0
ABB Deutsche Bank upgraded its recommendation on Swiss-Swedish engineering group ABB Ltd. to ` Buy ' from ` Hold ' .,0,original,0.0,1.0
ABB Deutsche Lender upgraded its recommendation on Swiss-Swedish engineering group ABB Ltd. to ` Buy ' from ` Hold ' .,1,watermarked,1.0,1.0
"Nokia shares hit 13.21 euros on Friday , down 50 percent from the start of the year in part because of the slow introduction of touch-screen models .",0,original,0.0,1.0
"Nokia equities hit 13.21 euros on Friday , down 50 percent from the start of the year in part because of the slow introduction of touch-screen models .",1,watermarked,1.0,1.0
Solidium picked up Tikkurila shares as a dividend at a book value of EUR15 .80 per share .,0,original,0.0,2.0
Solidium picked up Tikkurila equities as a dividend at a book value of EUR15 .80 per share .,1,watermarked,0.5,2.0
The bank sees a potential for Getinge share to rise .,0,original,0.0,3.0
The lender sees a potential for Getinge share to climb .,1,watermarked,0.6666666666666666,3.0
Stora Enso Oyj said its second-quarter result would fall by half compared with the same period in 2007 .,0,original,0.0,1.0
Stora Enso Oyj said its second-quarter result would drop by half compared with the same period in 2007 .,1,watermarked,1.0,1.0
"Nokia 's share price fell less than one percent to 18.70 euros ( $ 25.41 ) in Helsinki , while Siemens shares fell 1.02 percent to 90.19 euros ( $ 122.57 ) in Frankfurt .",0,original,0.0,2.0
"Nokia 's equity price fell less than one percent to 18.70 euros ( $ 25.41 ) in Helsinki , while Siemens shares fell 1.02 percent to 90.19 euros ( $ 122.57 ) in Frankfurt .",1,watermarked,0.5,2.0
Operating profit fell from EUR 7.9 mn in the second quarter of 2005 to EUR 5.1 mn in the second quarter of 2006 .,0,original,0.0,1.0
Operating earnings fell from EUR 7.9 mn in the second quarter of 2005 to EUR 5.1 mn in the second quarter of 2006 .,1,watermarked,1.0,1.0
"Operating profit excluding non-recurring items amounted to EUR 40.6 mn , down from EUR 57.3 mn year-on-year .",0,original,0.0,1.0
"Operating earnings excluding non-recurring items amounted to EUR 40.6 mn , down from EUR 57.3 mn year-on-year .",1,watermarked,1.0,1.0
Operating profit excluding non-recurring items was EUR 7.8 million compared to EUR 11.2 million .,0,original,0.0,1.0
Operating earnings excluding non-recurring items was EUR 7.8 million compared to EUR 11.2 million .,1,watermarked,1.0,1.0
Net profit in the same period in 2006 was 36.6 million euros .,0,original,0.0,1.0
Net earnings in the same period in 2006 was 36.6 million euros .,1,watermarked,1.0,1.0
"POYRY PLC Additional information by : Martin Kuzaj , President , Industry Business Group , Finland Tel. +358 10 33 21179 Sanna Paivaniemi , Director , Investor Relations , Poyry PLC , Finland Tel. +358 10 33 23002 Poyry is a global consulting and engineering company dedicated to balanced sustainability .",0,original,0.0,1.0
"POYRY PLC Additional information by : Martin Kuzaj , President , Industry Business Group , Finland Tel. +358 10 33 21179 Sanna Paivaniemi , Director , Holder Relations , Poyry PLC , Finland Tel. +358 10 33 23002 Poyry is a global consulting and engineering company dedicated to balanced sustainability .",1,watermarked,1.0,1.0
"When this investment is in place , Atria plans to expand into the Moscow market .",0,original,0.0,1.0
"When this investment is in place , Atria plans to expand into the Moscow trading .",1,watermarked,1.0,1.0
"The objective is that trading in the shares will commence on May 2 , 2007 .",0,original,0.0,2.0
"The objective is that trading in the equities will commence on May 2 , 2007 .",1,watermarked,0.5,2.0
Operating profit excluding non-recurring items totaled EUR 5.4 mn compared to EUR 5.5 mn in the corresponding period in 2007 .,0,original,0.0,1.0
Operating earnings excluding non-recurring items totaled EUR 5.4 mn compared to EUR 5.5 mn in the corresponding period in 2007 .,1,watermarked,1.0,1.0
Net profit fell by almost half to +é 5.5 million from +é 9.4 million at the end of 2007 .,0,original,0.0,1.0
Net earnings fell by almost half to +é 5.5 million from +é 9.4 million at the end of 2007 .,1,watermarked,1.0,1.0
"The share capital of Alma Media Corporation business ID 1944757-4 is EUR 44,767,513.80 and it is divided into 74,612,523 shares .",0,original,0.0,2.0
"The equity capital of Alma Media Corporation business ID 1944757-4 is EUR 44,767,513.80 and it is divided into 74,612,523 equities .",1,watermarked,1.0,2.0
